"oid","name","code","price","sale-price","orderable","ship-weight","taxable"
"dakacoblo1","Daria Karlozi Collection - <br>Towards the love","newitem539052154","1500.00 ",,"Yes",,"Yes"
"dakacoblube","Daria Karlozi Collection - <br> Luxurious Begonia","DKLuxuriousBegonia","1095.00 ",,"Yes",,"Yes"
"dakacobma","Daria Karlozi Collection - <br>Fragrant Matthiol","newitem541370867","1440.00 ",,"Yes",,"Yes"
"dakacobna","Daria Karlozi Collection - <br>Capricious Narcissus","DKCapriciousNarcissus","810.00 ",,"Yes",,"Yes"
"dakacobofdr","Daria Karlozi Collection - <br>Flight of dreams","newitem538961824","1080.00 ",,"Yes",,"Yes"
"dakacoboflo","Daria Karlozi Collection - <br>Wings of love","newitem538962526","1515.00 ",,"Yes",,"Yes"
"dakacoboflo1","Daria Karlozi Collection - <br>Touch of love","newitem538963546","1110.00 ",,"Yes",,"Yes"
"dakacobofwi","Daria Karlozi Collection - <br>Breath of wind","newitem538963011","1350.00 ",,"Yes",,"Yes"
"dakacobol","Daria Karlozi Collection - <br> Oleander","DKOLEANDER","1755.00 ",,"Yes",,"Yes"
"dakacobro","Daria Karlozi Collection - <br>Valencia Rose","DKValenciaRose","1155.00 ",,"Yes",,"Yes"
"dakacobro1","Daria Karlozi Collection - <br>Velvet Rose","DKVelvetRose","1005.00 ",,"Yes",,"Yes"
"dakacobsa","Daria Karlozi Collection - <br>Heady Salvia","DKHeadySalvia","1110.00 ",,"Yes",,"Yes"
"dakacobto","Daria Karlozi Collection - <br>Wind touch","newitem538961518","1440.00 ",,"Yes",,"Yes"
"dakacobvi","Daria Karlozi Collection - <br>Young Viola","DKYoungViola","1185.00 ",,"Yes",,"Yes"
"dakacobvi1","Daria Karlozi Collection - <br>Bright Violet","DKBrightViolet","975.00 ",,"Yes",,"Yes"
"dakacobwa","Daria Karlozi Collection - <br> Warmth","DKWarmth","1350.00 ",,"Yes",,"Yes"
"debrdr","Dessy Group: Dessy Bridesmaid Dresses","NULL",,,"No",,"Yes"
"debrdrst","Dessy Bridesmaid Dress Style 2987","D2987","271.00 ","231.00 ","Yes",,"Yes"
"debrdrst2910","Dessy Bridesmaid Dress Style 2988","D2988","271.00 ","231.00 ","Yes",,"Yes"
"debrdrst2918","Dessy Bridesmaid Dress Style 2920","D2920","273.00 ","232.00 ","Yes",,"Yes"
"debrdrst30","Dessy Bridesmaid Dress Style 3022","D3022","246.00 ","209.00 ","Yes",,"Yes"
"debrdrst301","Dessy Bridesmaid Dress Style 3021","D3021","250.00 ","213.00 ","Yes",,"Yes"
"debrdrst3010","Dessy Bridesmaid Dress Style 3012","D3012","257.00 ","218.00 ","Yes",,"Yes"
"debrdrst302","Dessy Bridesmaid Dress Style 3020","D3020","242.00 ","206.00 ","Yes",,"Yes"
"debrdrst303","Dessy Bridesmaid Dress Style 3019","D3019","236.00 ","200.00 ","Yes",,"Yes"
"debrdrst305","Dessy Bridesmaid Dress Style 3017","D3017","263.00 ","224.00 ","Yes",,"Yes"
"debrdrst306","Dessy Bridesmaid Dress Style 3016","D3016","263.00 ","224.00 ","Yes",,"Yes"
"debrdrst307","Dessy Bridesmaid Dress Style 3015","D3015","278.00 ","236.00 ","Yes",,"Yes"
"debrdrst308","Dessy Bridesmaid Dress Style 3014","D3014","278.00 ","236.00 ","Yes",,"Yes"
"debrdrst309","Dessy Bridesmaid Dress Style 3013","D3013","248.00 ","211.00 ","Yes",,"Yes"
"decojubrstjr1","Dessy Junior Bridesmaid Dress Style JR534","DJR534","210.00 ","179.00 ","Yes",,"Yes"
"decomadr","Dessy Collection Maternity Dress Style M429","DM429","231.00 ","197.00 ","Yes",,"Yes"
"decomadrstm4","Dessy Collection Maternity Dress Style M426","DM426","284.00 ","241.00 ","Yes",,"Yes"
"decost292","Dessy Bridesmaid Dress Style 2970","D2970","284.00 ","241.00 ","Yes",,"Yes"
"defldrstfl","Dessy Flowergirl Dress Style FL4066","FL4066","208.00 ","177.00 ","Yes",,"Yes"
"defldrstfl1","Dessy Flowergirl Dress Style FL4067","FL4067","208.00 ","177.00 ","Yes",,"Yes"
"defldrstfl2","Dessy Flowergirl Dress Style FL4038","DFL4038","221.00 ","188.00 ","Yes",,"Yes"
"defldrstfl3","Dessy Flowergirl Dress Style FL4068","FL4068","200.00 ","170.00 ","Yes",,"Yes"
"defldrstfl4","Dessy Flowergirl Dress Style FL4069","FL4069","208.00 ","177.00 ","Yes",,"Yes"
"defldrstfl5","Dessy Flowergirl Dress Style FL4070","FL4070","200.00 ","170.00 ","Yes",,"Yes"
"defldrstfl6","Dessy Flowergirl Dress Style FL4030","DFL4030","199.00 ","169.00 ","Yes",,"Yes"
"defldrstfl7","Dessy Flowergirl Dress Style FL4071","FL4071","200.00 ","170.00 ","Yes",,"Yes"
"deflgidrfl","Dessy Flower Girl Dress FL4060","FL4060","221.00 ","188.00 ","Yes",,"Yes"
"degrbrse","Dessy Group Bridesmaid Seperates","NULL",,,"No",,"Yes"
"degrbrsest30","Dessy Group Bridesmaid Separates Style D3002","D3002","292.00 ","248.00 ","Yes",,"Yes"
"degrbrsests23","Dessy Group Bridesmaid Separates Style S2980","DS2980","124.00 ","105.00 ","Yes",,"Yes"
"degrbrsests24","Dessy Group Bridesmaid Separates Style S2984","DS2984","118.00 ","100.00 ","Yes",,"Yes"
"degrbrsestt22","Dessy Group Bridesmaid Separates Style T2981","DT2981","90.00 ","77.00 ","Yes",,"Yes"
"degrbrsestt23","Dessy Group Bridesmaid Separates Style T2982","DT2982","90.00 ","72.00 ","Yes",,"Yes"
"degrbrsestt32","Dessy Group Bridesmaid Separates Style T3003","DT3003","90.00 ","77.00 ","Yes",,"Yes"
"degrbrsestt33","Dessy Group Bridesmaid Seperates Style T3031","DT3031","110.00 ","93.00 ","Yes",,"Yes"
"degrbrst30","Dessy Group Bridesmaid Style 3053","D3053","284.00 ","240.00 ","Yes",,"Yes"
"degrbrst301","Dessy Group Bridesmaid Style 3054","D3054","256.00 ","218.00 ","Yes",,"Yes"
"degrbrst3010","Dessy Group Bridesmaid Style 3058","D3058","244.00 ","207.00 ","Yes",,"Yes"
"degrbrst3011","Dessy Group Bridesmaid Style 3041","D3041","244.00 ","208.00 ","Yes",,"Yes"
"degrbrst3012","Dessy Group Bridesmaid Style 3042","D3042","265.00 ","226.00 ","Yes",,"Yes"
"degrbrst3013","Dessy Group Bridesmaid Style 3043","D3043","292.00 ","249.00 ","Yes",,"Yes"
"degrbrst3014","Dessy Group Bridesmaid Style 3059","D3059","244.00 ","207.00 ","Yes",,"Yes"
"degrbrst3015","Dessy Group Bridesmaid Style 3045","D045","263.00 ","224.00 ","Yes",,"Yes"
"degrbrst3016","Dessy Group Bridesmaid Style 3046","D3046","269.00 ","229.00 ","Yes",,"Yes"
"degrbrst3017","Dessy Group Bridesmaid Style 3047","D3047","263.00 ","224.00 ","Yes",,"Yes"
"degrbrst3018","Dessy Group Bridesmaid Style 3048","D3048","284.00 ","241.00 ","Yes",,"Yes"
"degrbrst3019","Dessy Group Bridesmaid Style 3050","D3050","271.00 ","231.00 ","Yes",,"Yes"
"degrbrst302","Dessy Group Bridesmaid Style 3029","D3029","257.00 ","218.00 ","Yes",,"Yes"
"degrbrst3020","Dessy Group Bridesmaid Style 3060","D3060","263.00 ","234.00 ","Yes",,"Yes"
"degrbrst3021","Dessy Group Bridesmaid Style 3061","D3061","257.00 ","218.00 ","Yes",,"Yes"
"degrbrst3022","Dessy Group Bridesmaid Style 3062","D3062","252.00 ","214.00 ","Yes",,"Yes"
"degrbrst3023","Dessy Group Bridesmaid Style 3063","D3063","244.00 ","207.00 ","Yes",,"Yes"
"degrbrst3024","Dessy Group Bridesmaid Style 3064","D3064","244.00 ","207.00 ","Yes",,"Yes"
"degrbrst3025","Dessy Group Bridesmaid Style 3065","D3065","248.00 ","211.00 ","Yes",,"Yes"
"degrbrst3026","Dessy Group Bridesmaid Style 3066","newitem501472330","252.00 ","214.00 ","Yes",,"Yes"
"degrbrst3027","Dessy Group Bridesmaid Style 3067","D6067","250.00 ","213.00 ","Yes",,"Yes"
"degrbrst3028","Dessy Group Bridesmaid Style 3068","D3068","284.00 ","214.00 ","Yes",,"Yes"
"degrbrst3029","Dessy Group Bridesmaid Style 3069","D3069","244.00 ","207.00 ","Yes",,"Yes"
"degrbrst303","Dessy Group Bridesmaid Style 3030","D3030","257.00 ","218.00 ","Yes",,"Yes"
"degrbrst3031","Dessy Group Bridesmaid Style 3039","D3039","257.00 ","218.00 ","Yes",,"Yes"
"degrbrst304","Dessy Group Bridesmaid Style 3033","D3033","284.00 ","242.00 ","Yes",,"Yes"
"degrbrst305","Dessy Group Bridesmaid Style 3034","D3034","292.00 ","248.00 ","Yes",,"Yes"
"degrbrst306","Dessy Group Bridesmaid Style 3055","D3055","252.00 ","214.00 ","Yes",,"Yes"
"degrbrst307","Dessy Group Bridesmaid Style 3056","D3056","242.00 ","205.00 ","Yes",,"Yes"
"degrbrst308","Dessy Group Bridesmaid Style 3057","newitem","252.00 ","214.00 ","Yes",,"Yes"
"degrbrst309","Dessy Group Bridesmaid Style 3038","D3038","265.00 ","226.00 ","Yes",,"Yes"
"degrflgidr","Dessy Group Flower Girl Dresses","NULL",,,"No",,"Yes"
"degrflgist401","Dessy Group Flower Girl Style FL4062","DFL4062","202.00 ","172.00 ","Yes",,"Yes"
"degrflgistjr","Dessy Group Flower Girl Style JRT541","DJRT541","103.00 ","88.00 ","Yes",,"Yes"
"degrflgistjr1","Dessy Group Flower Girl Style JR542","DJR542","263.00 ","224.00 ","Yes",,"Yes"
"degrjepabrdr","Dessy Group: Jenny Packham Bridesmaid Dresses","NULL",,,"No",,"Yes"
"degrlobrdr","Dessy Group: Lovely Bridesmaid Dresses","NULL",,,"No",,"Yes"
"degrma","Dessy Group: Maternity Bridesmaid Dresses","NULL",,,"No",,"Yes"
"dejubrdrstjb1","Dessy Junior Bridesmaid Dress Style JR536CP","DJR536CP","218.00 ","186.00 ","Yes",,"Yes"
"dejubrdrstjp","Dessy Junior Bridesmaid Dress <br>Style JP552","JP552","231.00 ","196.00 ","Yes",,"Yes"
"dejubrdrstjr","Dessy Junior Bridesmaid Dress Style JR544","DJR544","215.00 ","183.00 ","Yes",,"Yes"
"dejubrdrstjr1","Dessy Junior Bridesmaid Dress Style JR545","DJR545","215.00 ","183.00 ","Yes",,"Yes"
"dejubrdrstjr10","Dessy Junior Bridesmaid Dress Style JR540","DJR540","218.00 ","186.00 ","Yes",,"Yes"
"dejubrdrstjr11","Dessy Junior Bridesmaid Dress Style JR546","DJR546","215.00 ","183.00 ","Yes",,"Yes"
"dejubrdrstjr12","Dessy Junior Bridesmaid Dress Style JR547","DJR547","215.00 ","183.00 ","Yes",,"Yes"
"dejubrdrstjr13","Dessy Junior Bridesmaid Dress Style JR548","DJR548","206.00 ","176.00 ","Yes",,"Yes"
"dejubrdrstjr14","Dessy Junior Bridesmaid Dress <br>Style JR554","DJR554","221.00 ","188.00 ","Yes",,"Yes"
"dejubrdrstjr2","Dessy Junior Bridesmaid Dress <br>Style JR549","JR549","227.00 ","193.00 ","Yes",,"Yes"
"dejubrdrstjr3","Dessy Junior Bridesmaid Dress Style JR534FP","JR534FP","236.00 ","201.00 ","Yes",,"Yes"
"dejubrdrstjr4","Dessy Junior Bridesmaid Dress <br>Style JR550","JP550","229.00 ","195.00 ","Yes",,"Yes"
"dejubrdrstjr5","Dessy Junior Bridesmaid Dress Style JR534CP","JR534CP","236.00 ","201.00 ","Yes",,"Yes"
"dejubrdrstjr6","Dessy Junior Bridesmaid Dress Style JR530","DJR530","210.00 ","179.00 ","Yes",,"Yes"
"dejubrdrstjr7","Dessy Junior Bridesmaid Dress Style JR536P","DJB536P","218.00 ","186.00 ","Yes",,"Yes"
"dejubrdrstjr8","Dessy Junior Bridesmaid Dress Style JR536FP","JR536FP","218.00 ","186.00 ","Yes",,"Yes"
"dejubrdrstjr9","Dessy Junior Bridesmaid Dress <br>Style JR553","JR553","225.00 ","191.00 ","Yes",,"Yes"
"drfichtebane","Draped Figaro Chain Teardrop Back Necklace ","MA4081NICRS","69.99 ",,"Yes",,"Yes"
"earings","Earrings","NULL",,,"No",,"Yes"
"envoblv0","En Vogue Blusher V03B","EVV03B","28.00 ",,"Yes",,"Yes"
"envobrbajesj","En Vogue Bridal Back Jewelry SJ1709","EVSJ1709","68.00 ",,"Yes",,"Yes"
"envobrbajesj1","En Vogue Bridal Back Jewelry SJ1710","EVSJ1710","48.00 ",,"Yes",,"Yes"
"envobrbebt","En Vogue Bridal Belt BT1410","EVBT1410","382.00 ",,"Yes",,"Yes"
"envobrbebt1","En Vogue Bridal Belt BT1581","EVBT1581","178.00 ",,"Yes",,"Yes"
"envobrbebt11","En Vogue Bridal Belt BT1883","EVBT188","162.00 ",,"Yes",,"Yes"
"envobrbebt12","En Vogue Bridal Belt - BT1587","EVBT1587","299.00 ",,"Yes",,"Yes"
"envobrbebt13","En Vogue Bridal Belt - BT1588","EVBT1588","178.00 ",,"Yes",,"Yes"
"envobrbebt14","En Vogue Bridal Belt BT1884","EVBT1884","107.00 ",,"Yes",,"Yes"
"envobrbebt16","En Vogue Bridal Belt BT1885","EVBT1885","272.00 ",,"Yes",,"Yes"
"envobrbebt18","En Vogue Bridal Belt BT1887","EVBT1887","99.00 ",,"Yes",,"Yes"
"envobrbebt19","En Vogue Bridal Belt BT1888","EVBT1888","135.00 ",,"Yes",,"Yes"
"envobrbebt2","En Vogue Bridal Belt - BT1681","EVBT1681","74.00 ",,"Yes",,"Yes"
"envobrbebt20","En Vogue Bridal Belt BT1889","EVBT1889","151.00 ",,"Yes",,"Yes"
"envobrbebt21","En Vogue Bridal Belt BT1978","EVBT1978","189.00 ",,"Yes",,"Yes"
"envobrbebt23","En Vogue Bridal Belt BT1980","EVBT1980","96.00 ",,"Yes",,"Yes"
"envobrbebt24","En Vogue Bridal Belt BT1981","EVBT1981","179.00 ",,"Yes",,"Yes"
"envobrbebt25","En Vogue Bridal Belt BT1982","EVBT1982","206.00 ",,"Yes",,"Yes"
"envobrbebt26","En Vogue Bridal Belt BT1983","EVBT1983","135.00 ",,"Yes",,"Yes"
"envobrbebt27","En Vogue Bridal Belt BT1984","EVBT1984","80.00 ",,"Yes",,"Yes"
"envobrbebt29","En Vogue Bridal Belt BT1986","EVBT1986","107.00 ",,"Yes",,"Yes"
"envobrbebt3","En Vogue Bridal Belt- BT2180","EVBT2180","190.00 ",,"Yes",,"Yes"
"envobrbebt30","En Vogue Bridal Belt BT1987","EVBT1987","135.00 ",,"Yes",,"Yes"
"envobrbebt31","En Vogue Bridal Belt BT1312","EVBT1312","178.00 ",,"Yes",,"Yes"
"envobrbebt4","En Vogue Bridal Belt- BT2181","EVBT2181","107.00 ",,"Yes",,"Yes"
"envobrbebt5","En Vogue Bridal Belt BT1842","EVBT1842","189.00 ",,"Yes",,"Yes"
"envobrbebt7","En Vogue Bridal Belt BT1881","EVBT1881","189.00 ",,"Yes",,"Yes"
"envobrbebt9","En Vogue Bridal Belt - BT1782","EVBT1782","165.00 ",,"Yes",,"Yes"
"envobrbl","En Vogue Bracelet- BL2171","EVBL2171","41.00 ",,"Yes",,"Yes"
"envobrbl1","En Vogue Bracelet- BL2172","EVBL2172","41.00 ",,"Yes",,"Yes"
"envobrbl2","En Vogue Bracelet- BL2173","EVBL2173","50.00 ",,"Yes",,"Yes"
"envobrbl3","En Vogue Bracelet- BL2174","EVNL2174","58.00 ",,"Yes",,"Yes"
"envobrbl4","En Vogue Bracelet- BL2175","EVBL2175","50.00 ",,"Yes",,"Yes"
"envobrbl5","En Vogue Bracelet- BL2176","EVBL2176","41.00 ",,"Yes",,"Yes"
"envobrbrbl1","En Vogue Bridal Bracelet - BL1771","EVBL1771","40.00 ",,"Yes",,"Yes"
"envobrbrbl2","En Vogue Bridal Bracelet - BL1653","EVBL1653","30.00 ",,"Yes",,"Yes"
"envobrbrbl3","En Vogue Bridal Bracelet BL1975","EVBL1975","66.00 ",,"Yes",,"Yes"
"envobrbrbl7"," En Vogue Bridal Bracelet - BL1673","EVBL1673","60.00 ",,"Yes",,"Yes"
"envobrbrbt","En Vogue Bridal Belt - BT1482","EVBT1482","165.00 ",,"Yes",,"Yes"
"envobrcacp7","En Vogue Bridal Caplet CP1849","EVCP1849","190.00 ",,"Yes",,"Yes"
"envobrcacp8","En Vogue Bridal Caplet CP1921","EVCP1921","327.00 ",,"Yes",,"Yes"
"envobrhacohc","En Vogue Bridal Hair Comb HC2130","EVHC2130","47.00 ",,"Yes",,"Yes"
"envobrhacohc1","En Vogue Bridal Hair Comb HC2131","EVHC2131","47.00 ",,"Yes",,"Yes"
"envobrhacohc10","En Vogue Bridal Hair Comb HC2139","EVHC2139","45.00 ",,"Yes",,"Yes"
"envobrhacohc11","En Vogue Bridal Hair Comb HC2140","EVHC2140","66.00 ",,"Yes",,"Yes"
"envobrhacohc12","En Vogue Bridal Hair Comb HC2145","EVHC2145","69.00 ",,"Yes",,"Yes"
"envobrhacohc13","En Vogue Bridal Hair Comb HC2146","EVHC2146","66.00 ",,"Yes",,"Yes"
"envobrhacohc14","En Vogue Bridal Hair Comb HC2147","EVHC2147","45.00 ",,"Yes",,"Yes"
"envobrhacohc15","En Vogue Bridal Hair Comb HC2148","EVHC2148","74.00 ",,"Yes",,"Yes"
"envobrhacohc16","En Vogue Bridal Hair Comb HC2149","EVHC2149","69.00 ",,"Yes",,"Yes"
"envobrhacohc17","En Vogue Bridal Hair Comb HC1634","EVHC1634","98.00 ",,"Yes",,"Yes"
"envobrhacohc2"," En Vogue Bridal Hair Comb HC1733","EVHC1733","80.00 ",,"Yes",,"Yes"
"envobrhacohc20","En Vogue Bridal Hair Comb HC1637","EVHC1637","125.00 ",,"Yes",,"Yes"
"envobrhacohc3","En Vogue Bridal Hair Comb HC2132","EVHC2132","47.00 ",,"Yes",,"Yes"
"envobrhacohc4","En Vogue Bridal Hair Comb HC2133","EVHC2133","91.00 ",,"Yes",,"Yes"
"envobrhacohc5","En Vogue Bridal Hair Comb HC2134","EVHC2134","107.00 ",,"Yes",,"Yes"
"envobrhacohc6","En Vogue Bridal Hair Comb HC2135","EVHC2135","80.00 ",,"Yes",,"Yes"
"envobrhacohc7","En Vogue Bridal Hair Comb HC2136","EVHC2136","91.00 ",,"Yes",,"Yes"
"envobrhacohc8","En Vogue Bridal Hair Comb HC2137","EVHC2137","69.00 ",,"Yes",,"Yes"
"envobrhacohc9","En Vogue Bridal Hair Comb HC2138","EVHC2138","58.00 ",,"Yes",,"Yes"
"envobrhajehj","En Vogue Bridal Hair Jewelry HJ1842","EVHJ1842","99.00 ",,"Yes",,"Yes"
"envobrhajehj1","En Vogue Bridal Hair Jewelry HJ2141","EVHJ2141","135.00 ",,"Yes",,"Yes"
"envobrhajehj10","En Vogue Bridal Hair Jewelry HJ1845","EVHJ1845","135.00 ",,"Yes",,"Yes"
"envobrhajehj11","En Vogue Bridal Hair Jewelry HJ1846","EVHJ1846","80.00 ",,"Yes",,"Yes"
"envobrhajehj13","En Vogue Bridal Hair Jewelry HJ1848","EVHJ1848","69.00 ",,"Yes",,"Yes"
"envobrhajehj14","En Vogue Bridal Hair Jewelry HJ1940","EVHJ1940","91.00 ",,"Yes",,"Yes"
"envobrhajehj2","En Vogue Bridal Hair Jewelry HJ1844","EVHJ1844","135.00 ",,"Yes",,"Yes"
"envobrhajehj3","En Vogue Bridal Hair Jewley HJ1743","EVHJ1743","107.00 ",,"Yes",,"Yes"
"envobrhajehj4","En Vogue Bridal Hair Jewelry HJ2142","EVHJ2142","135.00 ",,"Yes",,"Yes"
"envobrhajehj5","En Vogue Bridal Hair Jewelry HJ2143","EVHJ2143","89.00 ",,"Yes",,"Yes"
"envobrhajehj6","En Vogue Bridal Hair Jewelry HJ2144","EVHJ2144","118.00 ",,"Yes",,"Yes"
"envobrhajehj7","En Vogue Bridal Hair Jewlery HJ1545","EVHJ1545","80.00 ",,"Yes",,"Yes"
"envobrhajehj8","En Vogue Bridal Hair Jewlery HJ1643","EVHJ1643","83.00 ",,"Yes",,"Yes"
"envobrhajehj9","En Vogue Bridal Hair Jewley HJ1644","EVHJ1644","118.00 ",,"Yes",,"Yes"
"envobrhapihp","En Vogue Bridal Hair Pins - HP2116","EVHP2116","47.00 ",,"Yes",,"Yes"
"envobrhapihp1","En Vogue Bridal Hair Pins - HP2117","EVHP2117","35.00 ",,"Yes",,"Yes"
"envobrhapihp2","En Vogue Bridal Hair Pins - HP2118","EVHP2118","39.00 ",,"Yes",,"Yes"
"envobrhapihp3","En Vogue Bridal Hair Pins - HP2119","EVHP2119","52.00 ",,"Yes",,"Yes"
"envobrhehb","En Vogue Bridal Headband - HB2110","EVHB2110","99.00 ",,"Yes",,"Yes"
"envobrhehb1","En Vogue Bridal Headband HB1811","EVHB1811","129.00 ",,"Yes",,"Yes"
"envobrhehb11","En Vogue Bridal Headband HB1817","EVHB1817","107.00 ",,"Yes",,"Yes"
"envobrhehb12","En Vogue Bridal Headband HB1910","EVHB1910","107.00 ",,"Yes",,"Yes"
"envobrhehb13","En Vogue Bridal Headband HB1911","EVHB1911","107.00 ",,"Yes",,"Yes"
"envobrhehb14","En Vogue Bridal Headband HB1912","EVHB1912","107.00 ",,"Yes",,"Yes"
"envobrhehb15","En Vogue Bridal Headband HB1913","EVHB1913","102.00 ",,"Yes",,"Yes"
"envobrhehb16","En Vogue Bridal Headband HB1914","EVHB1914","135.00 ",,"Yes",,"Yes"
"envobrhehb17","En Vogue Bridal Headband HB1915","EVHB1915","135.00 ",,"Yes",,"Yes"
"envobrhehb2","En Vogue Bridal Headband - HB2111","EVHB2111","88.00 ",,"Yes",,"Yes"
"envobrhehb3","En Vogue Bridal Headband - HB1612","EVHB1612","98.00 ",,"Yes",,"Yes"
"envobrhehb4","En Vogue Bridal Headband - HB2112","EVHB2112","107.00 ",,"Yes",,"Yes"
"envobrhehb5"," En Vogue Bridal Headband - HB1614","EVHB1614","105.00 ",,"Yes",,"Yes"
"envobrhehb6","En Vogue Bridal Headband HB1814","EVHB1814","107.00 ",,"Yes",,"Yes"
"envobrhehb7","En Vogue Bridal Headband - HB2114","EVHB2114","96.00 ",,"Yes",,"Yes"
"envobrhehb8"," En Vogue Bridal Headband - HB1617","EVHB1617","73.00 ",,"Yes",,"Yes"
"envobrhehb9","En Vogue Bridal Headband - HB2115","EVHB2115","107.00 ",,"Yes",,"Yes"
"envobrnesetn1","En Vogue Bridal Necklace Set - NL1950","EVNL1950","98.00 ",,"Yes",,"Yes"
"envobrnesetn13","En Vogue Bridal Necklace Set - NL1809","EVNL1809","40.00 ",,"Yes",,"Yes"
"envobrnesetn14","En Vogue Bridal Necklace Set - NL1808","EVNL1808","40.00 ",,"Yes",,"Yes"
"envobrnesetn2","En Vogue Bridal Necklace Set - NL1864","EVNL1864","123.00 ",,"Yes",,"Yes"
"envobrnesetn4","En Vogue Bridal Necklace Set - NL1862","EVNL1862","73.00 ",,"Yes",,"Yes"
"envobrnesetn5","En Vogue Bridal Necklace Set - NL1861","EVNL1861","53.00 ",,"Yes",,"Yes"
"envobrnesetn9","En Vogue Bridal Necklace Set - NL1857","EVNL1857","70.00 ",,"Yes",,"Yes"
"envobrshstst1","En Vogue Bridal Shoulder Straps ST1778","EVST1778","148.00 ",,"Yes",,"Yes"
"envobrtiev","En Vogue Bridal Tiara EV2101","EVT2101","74.00 ",,"Yes",,"Yes"
"envobrtiev1","En Vogue Bridal Tiara EV2102","EVT2102","135.00 ",,"Yes",,"Yes"
"envobrtit1","En Vogue Bridal Tiara T1401","EVT1401","70.00 ",,"Yes",,"Yes"
"envobrtit113","En Vogue Bridal Tiara T1512","EVBT1512","93.00 ",,"Yes",,"Yes"
"envobrtit115","En Vogue Bridal Tiara T1514","EVBT1514","90.00 ",,"Yes",,"Yes"
"envobrtit119","En Vogue Bridal Tiara T1601","EVBT1601","118.00 ",,"Yes",,"Yes"
"envobrtit12","En Vogue Bridal Tiara T1403","EVT1403","90.00 ",,"Yes",,"Yes"
"envobrtit13","En Vogue Bridal Tiara T1701","EVT1701","90.00 ",,"Yes",,"Yes"
"envobrtit16","En Vogue Bridal Tiara T1202","EVBT1202","73.00 ",,"Yes",,"Yes"
"envobrtit71","En Vogue Bridal Tiara T765","EVBT765","110.00 ",,"Yes",,"Yes"
"envobrvecohc4","En Vogue Bridal Veil Comb HC1426","EVHC1426","54.00 ",,"Yes",,"Yes"
"envocavecv","En Vogue Cage Veils CV1790","EVCV1790","20.00 ",,"Yes",,"Yes"
"envoeae1","En Vogue Earrings E1765","EVE1765","33.00 ",,"Yes",,"Yes"
"envoeae110"," En Vogue Earrings - E1763","EVE1763","33.00 ",,"Yes",,"Yes"
"envoeae111","En Vogue Earrings E1869","EVE1869","28.00 ",,"Yes",,"Yes"
"envoeae114","En Vogue Earrings E1871","EVE1871","28.00 ",,"Yes",,"Yes"
"envoeae115","En Vogue Earrings E1872","EVE1872","33.00 ",,"Yes",,"Yes"
"envoeae117","En Vogue Earrings - E1665","EVE1665","22.00 ",,"Yes",,"Yes"
"envoeae118","En Vogue Earrings - E1666","EVE1666","25.00 ",,"Yes",,"Yes"
"envoeae119","En Vogue Earrings E1960","EVE1960","47.00 ",,"Yes",,"Yes"
"envoeae12","En Vogue Earrings - E1560","EVE1560","15.00 ",,"Yes",,"Yes"
"envoeae122","En Vogue Earrings E1964","EVE1964","41.00 ",,"Yes",,"Yes"
"envoeae123"," En Vogue Earrings - E1767","EVE1767","25.00 ",,"Yes",,"Yes"
"envoeae124","En Vogue Earrings - E1768","EVE1768","25.00 ",,"Yes",,"Yes"
"envoeae126","En Vogue Earrings E1966","EVE1966","41.00 ",,"Yes",,"Yes"
"envoeae127","En Vogue Earrings E1967","EVE1967","33.00 ",,"Yes",,"Yes"
"envoeae129","En Vogue Earrings E1969","EVE1969","41.00 ",,"Yes",,"Yes"
"envoeae13","En Vogue Earrings - E1561","EVE1561","33.00 ",,"Yes",,"Yes"
"envoeae14","En Vogue Earrings - E1562","EVE1562","41.00 ",,"Yes",,"Yes"
"envoeae15","En Vogue Earrings - E1761","EVE1761","36.00 ",,"Yes",,"Yes"
"envoeae16","En Vogue Earrings E1856","EVE1856","58.00 ",,"Yes",,"Yes"
"envoeae17","En Vogue Earrings E1867","EVE1867","33.00 ",,"Yes",,"Yes"
"envoeae18","En Vogue Earrings E1868","EVE1868","30.00 ",,"Yes",,"Yes"
"envoeae19","En Vogue Earrings - E1568","EVE1568","52.00 ",,"Yes",,"Yes"
"envoeae2","En Vogue Earrings - E2157","EVE2157","30.00 ",,"Yes",,"Yes"
"envoeae21","En Vogue Earrings - E2158","EVE2158","36.00 ",,"Yes",,"Yes"
"envoeae210","En Vogue Earrings - E2168","EVE2168","36.00 ",,"Yes",,"Yes"
"envoeae211","En Vogue Earrings - E2169","EVE2169","36.00 ",,"Yes",,"Yes"
"envoeae22","En Vogue Earrings - E2159","EVE2159","41.00 ",,"Yes",,"Yes"
"envoeae23","En Vogue Earrings - E2160","EVE2160","52.00 ",,"Yes",,"Yes"
"envoeae24","En Vogue Earrings - E2162","EVE2162","80.00 ",,"Yes",,"Yes"
"envoeae25","En Vogue Earrings - E2163","EVE2163","88.00 ",,"Yes",,"Yes"
"envoeae26","En Vogue Earrings - E2164","EVE2164","39.00 ",,"Yes",,"Yes"
"envoeae27","En Vogue Earrings - E2165","EVE2165","45.00 ",,"Yes",,"Yes"
"envoeae28","En Vogue Earrings - E2166","EVE2166","107.00 ",,"Yes",,"Yes"
"envoeae29","En Vogue Earrings - E2167","EVE2167","36.00 ",,"Yes",,"Yes"
"envogue2199sf","En Vogue 2199SF","EVV2199SF","162.00 ",,"Yes",,"Yes"
